championship_year,event_date,event_date_iso,event_id,event_name,event_label,external_event_name,source_url,source_api_url,tracker_year,athlete,first_name,last_name,bib,bib_display,country_iso2,country_iso3,country,gender,age_group,finisher,dnf,dns,dq,finish_time,finish_seconds,swim_time,swim_seconds,t1_time,t1_seconds,bike_time,bike_seconds,t2_time,t2_seconds,run_time,run_seconds,finish_rank_overall,finish_rank_gender,finish_rank_group,swim_rank_overall,swim_rank_gender,swim_rank_group,bike_rank_overall,bike_rank_gender,bike_rank_group,run_rank_overall,run_rank_gender,run_rank_group,total_distance_completed_km,swim_distance_completed_km,bike_distance_completed_km,run_distance_completed_km,result_id,created_on,modified_on
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Laurie-Ann Netto,Laurie-Ann,Netto,1559,,US,USA,United States,Female,F40-44,True,False,False,False,12:00:12,43212,1:16:22,4582,,403,6:15:59,22559,,365,4:15:03,15303,1713,390,78,1635,402,75,1905,463,86,1713,390,78,226.27,3.86,180.25,42.16,e639a631-690f-4607-bf25-01a9aede40cb,2018-10-14T14:46:30Z,2025-04-16T13:44:32Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Angela Clarke-O'Connor,Angela,Clarke-O'Connor,804,,AU,AUS,Australia,Female,F50-54,True,False,False,False,12:00:18,43218,1:05:42,3942,,369,6:10:37,22237,,420,4:30:50,16250,1714,391,25,893,151,4,1796,404,30,1714,391,25,226.27,3.86,180.25,42.16,70cbbc75-2f00-4f22-a486-44bd32cae621,2018-10-14T14:46:22Z,2025-04-16T13:39:26Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Irina Tikhonovich,Irina,Tikhonovich,1194,,RU,RUS,Russia,Female,F45-49,True,False,False,False,12:00:56,43256,1:26:42,5202,,252,5:54:24,21264,,286,4:30:52,16252,1715,392,53,1984,509,65,1824,413,54,1715,392,53,226.27,3.86,180.25,42.16,d4707336-97b3-4594-bffb-b71e336e77e8,2018-10-14T14:45:58Z,2025-04-16T13:49:31Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Patti Lawrence,Patti,Lawrence,811,,US,USA,United States,Female,F50-54,True,False,False,False,12:01:34,43294,1:27:03,5223,,390,5:47:26,20846,,465,4:32:50,16370,1717,393,26,1995,516,47,1785,400,28,1717,393,26,226.27,3.86,180.25,42.16,de4c9c74-a50e-4181-a5b4-6816ef73fb4b,2018-10-14T14:45:25Z,2025-04-16T13:43:11Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Jenna Lepisto,Jenna,Lepisto,1555,,US,USA,United States,Female,F40-44,True,False,False,False,12:01:50,43310,1:03:09,3789,,814,5:58:36,21516,,321,4:41:10,16870,1719,394,79,627,92,13,1728,369,73,1719,394,79,226.27,3.86,180.25,42.16,481c8fb0-d484-4257-8f07-a2fec76817b3,2018-10-14T14:43:22Z,2025-04-16T13:39:38Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Malin Annebäck,Malin,Annebäck,1234,,SE,SWE,Sweden,Female,F45-49,True,False,False,False,12:02:31,43351,1:19:40,4780,,365,6:03:41,21821,,556,4:23:49,15829,1722,395,54,1766,437,55,1849,427,55,1722,395,54,226.27,3.86,180.25,42.16,f9795737-4a8a-47f9-8149-395fef598c53,2018-10-14T14:43:16Z,2025-04-16T13:47:55Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Cirstin Caspary,Cirstin,Caspary,1235,,DE,DEU,Germany,Female,F45-49,True,False,False,False,12:03:47,43427,1:16:42,4602,,356,5:51:06,21066,,378,4:43:45,17025,1727,396,55,1642,406,50,1714,365,47,1727,396,55,226.27,3.86,180.25,42.16,21d9d8d5-4822-4573-8b9d-c30795bdf2f7,2018-10-14T14:48:02Z,2025-04-16T13:40:18Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Perrine Fages,Perrine,Fages,1879,,FR,FRA,France,Female,F35-39,True,False,False,False,12:03:48,43428,1:20:29,4829,,220,5:56:35,21395,,300,4:38:04,16684,1728,397,65,1822,459,64,1782,399,65,1728,397,65,226.27,3.86,180.25,42.16,2e78cff2-7266-464b-8433-dc79733c2ccc,2018-10-14T14:47:18Z,2025-04-16T13:42:44Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Sydney Gardiner,Sydney,Gardiner,1621,,US,USA,United States,Female,F18-24,True,False,False,False,12:04:35,43475,0:58:49,3529,,272,6:22:08,22928,,439,4:31:47,16307,1730,398,23,324,48,2,1826,415,24,1730,398,23,226.27,3.86,180.25,42.16,5dec8477-5d92-40e9-a35e-2751437fb292,2018-10-14T14:44:49Z,2025-04-16T13:41:16Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Wendy Holt,Wendy,Holt,1207,,AU,AUS,Australia,Female,F45-49,True,False,False,False,12:04:39,43479,1:20:08,4808,,260,6:25:10,23110,,257,4:10:44,15044,1731,399,56,1791,449,57,1949,483,66,1731,399,56,226.27,3.86,180.25,42.16,22a0eff7-7955-4a05-891a-b3f4bb923b82,2018-10-14T14:46:50Z,2025-04-16T13:44:23Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Paula Maria Moadeb,Paula Maria,Moadeb,1178,,AR,ARG,Argentina,Female,F45-49,True,False,False,False,12:05:24,43524,1:22:44,4964,,263,6:06:11,21971,,306,4:27:00,16020,1733,400,57,1893,479,63,1878,445,59,1733,400,57,226.27,3.86,180.25,42.16,d91542e6-db8a-4180-b12b-779eb07e4fbb,2018-10-14T14:48:37Z,2025-04-16T13:40:11Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Karen Tamson,Karen,Tamson,560,,US,USA,United States,Female,F55-59,True,False,False,False,12:05:46,43546,1:08:14,4094,,268,6:06:31,21991,,333,4:41:00,16860,1735,401,10,1104,212,5,1771,392,9,1735,401,10,226.27,3.86,180.25,42.16,335b6019-f28f-436c-ad47-f82bab33d992,2018-10-14T14:45:24Z,2025-11-11T20:46:23Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Annika Åström,Annika,Åström,569,,SE,SWE,Sweden,Female,F55-59,True,False,False,False,12:06:23,43583,1:04:18,3858,,316,6:10:25,22225,,260,4:42:04,16924,1737,402,11,764,122,3,1778,395,10,1737,402,11,226.27,3.86,180.25,42.16,fc03663d-022b-4159-b563-23ccae161def,2018-10-14T14:44:27Z,2025-04-16T13:46:00Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Yuki Toyokawa,Yuki,Toyokawa,1569,,JP,JPN,Japan,Female,F40-44,True,False,False,False,12:06:31,43591,1:16:24,4584,,312,6:28:34,23314,,374,4:10:07,15007,1738,403,80,1636,403,76,1952,485,89,1738,403,80,226.27,3.86,180.25,42.16,29bbc4cb-7c6d-48d8-97a8-7c999d2e4171,2018-10-14T14:46:05Z,2025-04-16T13:45:27Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Elizabeth Gannon,Elizabeth,Gannon,535,,GB,GBR,United Kingdom,Female,F55-59,True,False,False,False,12:06:36,43596,1:27:10,5230,,312,6:01:28,21688,,312,4:27:34,16054,1739,404,12,1999,517,34,1881,448,19,1739,404,12,226.27,3.86,180.25,42.16,757bfd73-a698-45ba-8cf0-c4d3a063182e,2018-10-14T14:49:14Z,2025-04-16T13:41:10Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Sarah Peltier,Sarah,Peltier,1589,,US,USA,United States,Female,F40-44,True,False,False,False,12:07:37,43657,1:15:47,4547,,272,5:42:10,20530,,370,4:58:58,17938,1744,405,81,1605,380,68,1621,324,65,1744,405,81,226.27,3.86,180.25,42.16,945b6e6e-8896-49c5-9c93-eefb66d745af,2018-10-14T14:42:03Z,2025-04-16T13:45:49Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Julie Moss,Julie,Moss,358,,US,USA,United States,Female,F60-64,True,False,False,False,12:08:40,43720,1:03:29,3809,,420,6:03:01,21781,,238,4:51:12,17472,1748,406,3,668,104,1,1713,364,3,1748,406,3,226.27,3.86,180.25,42.16,35a7806a-5e24-40f0-a5ba-022ac66af940,2018-10-14T14:46:15Z,2025-04-16T13:40:23Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Amy Bross,Amy,Bross,1578,,US,USA,United States,Female,F40-44,True,False,False,False,12:08:44,43724,1:16:58,4618,,330,5:26:47,19607,,569,5:10:00,18600,1750,407,82,1654,410,77,1459,248,48,1750,407,82,226.27,3.86,180.25,42.16,048e4a14-8fbc-45b1-af1f-e81664775e6a,2018-10-14T14:45:52Z,2025-04-16T13:45:26Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Erin Swiatek,Erin,Swiatek,2453,,US,USA,United States,Female,F18-24,True,False,False,False,12:09:22,43762,1:20:26,4826,,240,6:30:19,23419,,310,4:09:27,14967,1755,408,24,1817,456,31,1973,493,29,1755,408,24,226.27,3.86,180.25,42.16,4d010fef-b589-4753-b9d9-d2140fbc141b,2018-10-14T14:47:38Z,2025-04-16T13:50:08Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Lisa Redmond,Lisa,Redmond,840,,AU,AUS,Australia,Female,F50-54,True,False,False,False,12:09:46,43786,1:16:10,4570,,533,6:03:20,21800,,480,4:33:23,16403,1757,409,27,1624,393,28,1843,425,35,1757,409,27,226.27,3.86,180.25,42.16,03e3c0de-7e20-44fc-892d-7d3188c74fd9,2018-10-14T14:39:29Z,2025-04-16T13:43:28Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Celine Guex,Celine,Guex,2442,,CH,CHE,Switzerland,Female,F18-24,True,False,False,False,12:09:51,43791,0:59:31,3571,,296,5:47:10,20830,,449,5:10:45,18645,1758,410,25,376,54,3,1497,266,9,1758,410,25,226.27,3.86,180.25,42.16,c45ae601-fb38-461b-ab28-5f032a690419,2018-10-14T14:45:09Z,2025-04-16T13:45:41Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Judy Anderson,Judy,Anderson,803,,US,USA,United States,Female,F50-54,True,False,False,False,12:10:10,43810,1:08:44,4124,,367,6:02:12,21732,,376,4:46:51,17211,1760,411,28,1157,234,11,1750,377,22,1760,411,28,226.27,3.86,180.25,42.16,1484cef4-8bc0-4a07-b5cd-1b41280fe419,2018-10-14T14:47:19Z,2025-04-16T13:41:09Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Sonia Guilloux Reynaud,Sonia,Guilloux Reynaud,1547,,FR,FRA,France,Female,F40-44,True,False,False,False,12:10:34,43834,1:16:04,4564,,381,6:05:10,21910,,459,4:35:20,16520,1764,412,83,1619,389,72,1837,421,79,1764,412,83,226.27,3.86,180.25,42.16,c12a7887-70d7-41ca-b6e1-5a7314a088b0,2018-10-14T14:47:47Z,2025-04-16T13:42:42Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Christina Haensel,Christina,Haensel,851,,DE,DEU,Germany,Female,F50-54,True,False,False,False,12:10:45,43845,1:19:24,4764,,452,6:10:50,22250,,358,4:27:01,16021,1765,413,29,1749,425,33,1899,459,41,1765,413,29,226.27,3.86,180.25,42.16,5ec17f32-db05-453b-9695-ba05006bfd22,2018-10-14T14:42:05Z,2025-04-16T13:48:32Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Christine Desrochers,Christine,Desrochers,806,,US,USA,United States,Female,F50-54,True,False,False,False,12:11:21,43881,1:28:04,5284,,283,5:59:00,21540,,218,4:35:56,16556,1767,414,30,2013,524,50,1868,440,37,1767,414,30,226.27,3.86,180.25,42.16,2c29a66a-9a36-41db-b060-a8f5700c9b59,2018-10-14T14:48:00Z,2025-04-16T13:48:29Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Nelly Wojtasinski,Nelly,Wojtasinski,393,,FR,FRA,France,Female,F60-64,True,False,False,False,12:12:35,43955,1:19:39,4779,,255,5:37:41,20261,,264,5:06:36,18396,1772,415,4,1765,436,9,1612,318,1,1772,415,4,226.27,3.86,180.25,42.16,43468653-5eca-43d3-890c-b8b7687dc202,2018-10-14T14:47:56Z,2025-04-16T13:46:59Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Betty Janelle,Betty,Janelle,538,,US,USA,United States,Female,F55-59,True,False,False,False,12:12:43,43963,0:58:20,3500,,286,5:49:50,20990,,493,5:11:34,18694,1773,416,13,286,29,1,1512,274,3,1773,416,13,226.27,3.86,180.25,42.16,9a460814-3648-4d97-817f-9b31f2694778,2018-10-14T14:41:07Z,2025-04-16T13:41:27Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Natalie Swistak,Natalie,Swistak,867,,US,USA,United States,Female,F50-54,True,False,False,False,12:13:32,44012,1:15:33,4533,,260,5:58:55,21535,,355,4:48:49,17329,1775,417,31,1591,372,25,1767,388,27,1775,417,31,226.27,3.86,180.25,42.16,34cfa632-a291-43be-9836-2bb2c3e343b5,2018-10-14T14:48:34Z,2025-04-16T13:49:53Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Helen Platel,Helen,Platel,1230,,GB,GBR,United Kingdom,Female,F45-49,True,False,False,False,12:14:20,44060,1:34:30,5670,,403,5:54:25,21265,,494,4:30:28,16228,1776,418,58,2133,572,72,1888,452,62,1776,418,58,226.27,3.86,180.25,42.16,36be2061-e384-4bd1-b8a5-bdef2f19a8d4,2018-10-14T14:41:02Z,2025-04-16T13:48:27Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Veronica Vara,Veronica,Vara,2481,,AR,ARG,Argentina,Female,F40-44,True,False,False,False,12:15:38,44138,1:28:29,5309,,298,6:21:37,22897,,316,4:15:18,15318,1780,419,84,2028,535,92,1974,494,90,1780,419,84,226.27,3.86,180.25,42.16,18eb4b51-58eb-48ee-a67e-18ba5ff8b792,2018-10-14T14:45:02Z,2025-04-16T13:46:42Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Amy Griffith,Amy,Griffith,366,,US,USA,United States,Female,F60-64,True,False,False,False,12:16:58,44218,1:14:37,4477,,281,6:05:00,21900,,442,4:45:18,17118,1785,420,5,1553,359,5,1811,409,6,1785,420,5,226.27,3.86,180.25,42.16,6b8ec586-a7ab-416e-9424-c29b9079db6d,2018-10-14T14:46:32Z,2025-04-16T13:49:40Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Mary Knott,Mary,Knott,1554,,US,USA,United States,Female,F40-44,True,False,False,False,12:18:10,44290,1:01:08,3668,,236,5:42:31,20551,,490,5:22:25,19345,1791,421,85,476,72,9,1441,239,45,1791,421,85,226.27,3.86,180.25,42.16,14716fff-c7e6-4e26-bd84-738b2c27c559,2018-10-14T14:46:52Z,2025-04-16T13:44:35Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Miriam Cole,Miriam,Cole,805,,US,USA,United States,Female,F50-54,True,False,False,False,12:18:24,44304,1:21:07,4867,,276,5:37:13,20233,,528,5:06:40,18400,1792,422,32,1836,463,39,1628,328,16,1792,422,32,226.27,3.86,180.25,42.16,2b201153-6912-4e12-834f-a9f78de55ecc,2018-10-14T14:41:44Z,2025-04-16T13:47:09Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Narelle Mcclelland,Narelle,Mcclelland,553,,AU,AUS,Australia,Female,F55-59,True,False,False,False,12:20:13,44413,1:21:13,4873,,355,5:49:00,20940,,369,4:57:56,17876,1795,423,14,1844,468,25,1742,374,7,1795,423,14,226.27,3.86,180.25,42.16,e0321408-c927-4b24-99d4-9e3c1bf12f80,2018-10-14T14:44:39Z,2025-04-16T13:41:35Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Lucinda Jukes,Lucinda,Jukes,2372,,GB,GBR,United Kingdom,Female,F25-29,True,False,False,False,12:20:26,44426,1:11:00,4260,,404,6:00:37,21637,,559,4:52:46,17566,1797,424,49,1336,302,39,1761,383,47,1797,424,49,226.27,3.86,180.25,42.16,612ee461-7b6d-48e5-98aa-0ff93d85e614,2018-10-14T14:46:32Z,2025-04-16T13:48:03Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Marietheres Rudolph-Meier,Marietheres,Rudolph-Meier,866,,DE,DEU,Germany,Female,F50-54,True,False,False,False,12:20:30,44430,1:22:56,4976,,311,6:11:18,22278,,255,4:36:50,16610,1798,425,33,1902,487,42,1907,465,43,1798,425,33,226.27,3.86,180.25,42.16,0bc0f1e2-094a-4969-b47c-b2fd2d6d9e71,2018-10-14T14:49:22Z,2025-04-16T13:39:20Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Janie White,Janie,White,545,,US,USA,United States,Female,F55-59,True,False,False,False,12:20:41,44441,1:15:45,4545,,295,5:59:33,21573,,357,4:54:31,17671,1800,426,15,1604,379,9,1780,397,12,1800,426,15,226.27,3.86,180.25,42.16,900790a4-67a4-4aaa-a90f-6724b293e916,2018-10-14T14:42:36Z,2025-04-16T13:41:36Z
