championship_year,event_name,event_id,source_url,source_api_url,athlete,first_name,last_name,bib,bib_display,country_iso2,country_iso3,country,gender,age_group,finisher,dnf,dns,dq,finish_time,finish_seconds,swim_time,swim_seconds,t1_time,t1_seconds,bike_time,bike_seconds,t2_time,t2_seconds,run_time,run_seconds,finish_rank_overall,finish_rank_gender,finish_rank_group,swim_rank_overall,swim_rank_gender,swim_rank_group,bike_rank_overall,bike_rank_gender,bike_rank_group,run_rank_overall,run_rank_gender,run_rank_group,total_distance_completed_km,swim_distance_completed_km,bike_distance_completed_km,run_distance_completed_km,result_id,created_on,modified_on
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Heather Yun,Heather,Yun,1093,,US,USA,United States,Female,F50-54,True,False,False,False,12:49:48,46188,1:30:12,5412,0:08:50,530,6:50:17,24617,0:10:09,609,4:10:20,15020,979,979,91,1192,1192,137,1269,1269,154,979,979,91,226.9285,3.8624,180.777,42.2891,a9ffeade-6106-4078-8697-d4b61938d7d4,2025-10-12T16:50:56Z,2026-04-07T14:12:19Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Marion Berney,Marion,Berney,1511,,CH,CHE,Switzerland,Female,F18-24,True,False,False,False,12:50:18,46218,1:24:07,5047,0:07:47,467,5:50:17,21017,0:08:45,525,5:19:22,19162,980,980,44,921,921,51,516,516,29,980,980,44,226.9285,3.8624,180.777,42.2891,aad64c95-d0ac-432e-b728-6ae7a200b674,2025-10-12T16:51:15Z,2026-04-07T14:10:38Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,MARIA AP DOS REIS BORGES DE SOUZA,MARIA,AP DOS REIS BORGES DE SOUZA,571,,BR,BRA,Brazil,Female,F55-59,True,False,False,False,12:50:18,46218,1:18:12,4692,0:06:10,370,6:14:36,22476,0:09:26,566,5:01:55,18115,981,981,44,586,586,24,764,764,34,981,981,44,226.9285,3.8624,180.777,42.2891,6338cea6-97bd-4e98-8b02-6e4533df45c6,2025-10-12T16:51:38Z,2026-04-07T14:10:56Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Kristin Meurer,Kristin,Meurer,1047,,US,USA,United States,Female,F40-44,True,False,False,False,12:50:22,46222,1:21:33,4893,0:06:58,418,6:27:18,23238,0:06:58,418,4:47:34,17254,982,982,167,778,778,127,969,969,164,982,982,167,226.9285,3.8624,180.777,42.2891,29ac609a-efef-42b2-b7c1-4c5c3a338539,2025-10-12T16:51:03Z,2026-04-07T14:10:35Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Claudia Karl,Claudia,Karl,605,,DE,DEU,Germany,Female,F55-59,True,False,False,False,12:50:23,46223,1:26:59,5219,0:08:03,483,6:33:46,23626,0:08:07,487,4:33:27,16407,983,983,45,1053,1053,54,1112,1112,68,983,983,45,226.9285,3.8624,180.777,42.2891,f1f9f43e-6929-4b96-ba0a-a7f1db57600c,2025-10-12T16:50:55Z,2026-04-07T14:11:26Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Valerie Piercey,Valerie,Piercey,1590,,CA,CAN,Canada,Female,F45-49,True,False,False,False,12:50:26,46226,1:27:34,5254,0:06:03,363,6:31:17,23477,0:07:19,439,4:38:13,16693,984,984,142,1086,1086,156,1072,1072,167,984,984,142,226.9285,3.8624,180.777,42.2891,23300e01-57da-4d1e-9150-be3779206dd8,2025-10-12T16:51:22Z,2026-04-07T14:12:00Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Daniela Ferrari,Daniela,Ferrari,1092,,IT,ITA,Italy,Female,F50-54,True,False,False,False,12:50:58,46258,1:24:51,5091,0:09:46,586,6:27:41,23261,0:12:26,746,4:36:14,16574,985,985,92,968,968,107,1034,1034,105,985,985,92,226.9285,3.8624,180.777,42.2891,2b483cf9-609b-410e-a623-588a25205bb0,2025-10-12T16:51:14Z,2026-04-07T14:10:54Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Jacqueline Beaulieu,Jacqueline,Beaulieu,1084,,US,USA,United States,Female,F40-44,True,False,False,False,12:51:01,46261,1:26:39,5199,0:09:09,549,6:42:45,24165,0:08:26,506,4:24:02,15842,986,986,168,1041,1041,167,1195,1195,195,986,986,168,226.9285,3.8624,180.777,42.2891,7246b168-ef16-4c89-8def-736b544cdba6,2025-10-12T16:50:52Z,2026-04-07T14:10:09Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Graciema Bertoletti,Graciema,Bertoletti,1266,,BR,BRA,Brazil,Female,F50-54,True,False,False,False,12:51:06,46266,1:15:31,4531,0:06:34,394,6:45:00,24300,0:08:03,483,4:35:58,16558,987,987,93,497,497,37,1096,1096,117,987,987,93,226.9285,3.8624,180.777,42.2891,8351c743-1661-4f9e-9f53-3e95ef707618,2025-10-12T16:50:54Z,2026-04-07T14:10:03Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,?? (Mitsuko) ??? (Mizuno),?? (Mitsuko),??? (Mizuno),411,,JP,JPN,Japan,Female,F60-64,True,False,False,False,12:51:16,46276,1:15:04,4504,0:06:35,395,6:29:28,23368,0:06:25,385,4:53:45,17625,988,988,18,475,475,8,920,920,12,988,988,18,226.9285,3.8624,180.777,42.2891,abc88890-ad4d-422a-882e-ee8d2fda6ca5,2025-10-12T16:51:09Z,2026-04-07T14:12:44Z
