championship_year,event_date,event_date_iso,event_id,event_name,event_label,external_event_name,source_url,source_api_url,tracker_year,athlete,first_name,last_name,bib,bib_display,country_iso2,country_iso3,country,gender,age_group,finisher,dnf,dns,dq,finish_time,finish_seconds,swim_time,swim_seconds,t1_time,t1_seconds,bike_time,bike_seconds,t2_time,t2_seconds,run_time,run_seconds,finish_rank_overall,finish_rank_gender,finish_rank_group,swim_rank_overall,swim_rank_gender,swim_rank_group,bike_rank_overall,bike_rank_gender,bike_rank_group,run_rank_overall,run_rank_gender,run_rank_group,total_distance_completed_km,swim_distance_completed_km,bike_distance_completed_km,run_distance_completed_km,result_id,created_on,modified_on
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Clodagh Glynn,Clodagh,Glynn,2285,,IE,IRL,Ireland,Female,F25-29,True,False,False,False,11:38:03,41883,1:11:26,4286,,292,5:47:47,20867,,341,4:28:17,16097,1418,300,40,1480,346,49,1275,174,30,1418,300,40,226,3.8,180,42.2,be9388e0-f990-404c-91bc-1a0437fe74db,2016-10-09T19:07:24Z,2025-04-20T14:48:12Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Charlotte Libach Antonsen,Charlotte,Libach Antonsen,2113,,DK,DNK,Denmark,Female,F30-34,True,False,False,False,11:38:34,41914,1:15:38,4538,,399,6:02:12,21732,,276,4:09:29,14969,1419,301,60,1717,450,78,1574,325,66,1419,301,60,226,3.8,180,42.2,24cbd2da-7bda-4748-b6dc-be4163f418b4,2016-10-09T19:06:42Z,2025-04-20T14:46:46Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Laura Bruck Renzelman,Laura,Bruck Renzelman,1478,,US,USA,United States,Female,F40-44,True,False,False,False,11:39:29,41969,1:04:11,3851,,243,6:07:35,22055,,258,4:19:22,15562,1423,302,59,869,143,14,1454,260,47,1423,302,59,226,3.8,180,42.2,0062a7b2-cfef-4664-b157-4584d6f7c81b,2016-10-09T19:04:05Z,2025-04-20T14:47:09Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Julie Biggs,Julie,Biggs,2070,,US,USA,United States,Female,F30-34,True,False,False,False,11:39:50,41990,1:04:36,3876,,239,6:06:33,21993,,292,4:19:50,15590,1428,303,61,906,161,32,1438,255,52,1428,303,61,226,3.8,180,42.2,12a55468-e0fa-4266-92a5-43e016ef0a71,2016-10-09T19:06:31Z,2025-04-20T14:47:33Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Barkley Hope,Barkley,Hope,1842,,US,USA,United States,Female,F35-39,True,False,False,False,11:40:11,42011,1:00:11,3611,,211,6:09:41,22181,,239,4:22:49,15769,1431,304,58,508,66,3,1408,243,38,1431,304,58,226,3.8,180,42.2,e7b4b76d-02b4-4845-817d-f59ca7e54e5e,2016-10-09T19:05:31Z,2025-04-20T14:47:50Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Corinne Hatin,Corinne,Hatin,1156,,FR,FRA,France,Female,F45-49,True,False,False,False,11:41:19,42079,1:11:14,4274,,238,6:15:44,22544,,217,4:06:46,14806,1438,305,26,1456,333,45,1650,364,42,1438,305,26,226,3.8,180,42.2,15ffe9aa-ce5a-4490-9455-d676a62138fb,2016-10-09T19:02:57Z,2025-04-20T14:47:06Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Sarah Turse,Sarah,Turse,155,,US,USA,United States,Female,F35-39,True,False,False,False,11:41:27,42087,1:08:39,4119,,240,5:59:04,21544,,386,4:23:18,15798,1440,306,59,1291,273,45,1387,233,37,1440,306,59,226,3.8,180,42.2,639757ee-f8b6-4a5f-9b58-5faace22e78e,2016-10-09T19:04:20Z,2025-04-20T14:46:49Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Sarah Davidson,Sarah,Davidson,769,,US,USA,United States,Female,F50-54,True,False,False,False,11:41:36,42096,1:05:48,3948,,329,6:24:24,23064,,379,3:59:36,14376,1442,307,12,1030,195,12,1695,390,22,1442,307,12,226,3.8,180,42.2,1e9b56e7-c24e-49dc-b350-019108acaacf,2016-10-09T19:09:57Z,2025-04-20T14:47:01Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Stephanie Thompson,Stephanie,Thompson,2316,,US,USA,United States,Female,F25-29,True,False,False,False,11:41:59,42119,1:09:03,4143,,309,6:15:16,22516,,358,4:06:33,14793,1446,308,41,1322,289,42,1637,357,46,1446,308,41,226,3.8,180,42.2,abd14f30-c35f-4733-84a0-f6caf04d0737,2016-10-09T19:07:32Z,2025-04-20T14:46:48Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Judy Anderson,Judy,Anderson,759,,US,USA,United States,Female,F50-54,True,False,False,False,11:42:06,42126,1:05:24,3924,,357,6:11:02,22262,,408,4:12:55,15175,1448,309,13,999,178,11,1550,312,8,1448,309,13,226,3.8,180,42.2,cbf60241-41d8-4fb9-a250-aa444a7b1154,2016-10-09T19:09:55Z,2025-04-20T14:46:38Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Jodie Browning,Jodie,Browning,1477,,AU,AUS,Australia,Female,F40-44,True,False,False,False,11:42:28,42148,1:05:55,3955,,381,6:08:41,22121,,351,4:15:40,15340,1451,310,60,1040,202,22,1530,304,55,1451,310,60,226,3.8,180,42.2,329ecbdd-cf3c-4926-9408-a2e7283e3d4d,2016-10-09T19:04:04Z,2025-04-20T14:46:33Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Christine Scott,Christine,Scott,2136,,US,USA,United States,Female,F30-34,True,False,False,False,11:42:44,42164,0:58:41,3521,,226,6:16:40,22600,,402,4:16:55,15415,1453,311,62,397,49,10,1509,288,60,1453,311,62,226,3.8,180,42.2,1e43852e-688b-4799-9f16-a5ed6228c3bb,2016-10-09T19:06:47Z,2025-04-20T14:47:13Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Yvonne Most,Yvonne,Most,809,,DE,DEU,Germany,Female,F50-54,True,False,False,False,11:43:38,42218,1:18:33,4713,,231,6:11:04,22264,,192,4:06:58,14818,1455,312,14,1847,506,51,1674,378,19,1455,312,14,226,3.8,180,42.2,632a018f-80a5-4917-8e1c-fb108f9e1324,2016-10-09T19:10:07Z,2025-04-20T14:47:16Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Kelly Grossi,Kelly,Grossi,1833,,CA,CAN,Canada,Female,F35-39,True,False,False,False,11:43:57,42237,1:15:17,4517,,219,6:14:04,22444,,213,4:07:24,14844,1456,313,60,1708,446,67,1669,374,64,1456,313,60,226,3.8,180,42.2,beca4a32-05a0-454e-8f69-568c3d16a2cc,2016-10-09T19:05:28Z,2025-04-20T14:47:15Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Kaisa Jakobsen,Kaisa,Jakobsen,793,,DK,DNK,Denmark,Female,F50-54,True,False,False,False,11:44:11,42251,1:12:20,4340,,241,6:10:49,22249,,275,4:12:26,15146,1457,314,15,1546,375,23,1603,336,12,1457,314,15,226,3.8,180,42.2,f7d8959e-2660-406b-aa13-3c12d2e38e6a,2016-10-09T19:10:03Z,2025-04-20T14:46:36Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Rachel Lee,Rachel,Lee,1171,,US,USA,United States,Female,F45-49,True,False,False,False,11:44:27,42267,1:14:26,4466,,274,5:43:09,20589,,299,4:37:19,16639,1459,315,27,1660,422,55,1238,156,6,1459,315,27,226,3.8,180,42.2,d79b9108-a4eb-4990-a042-1abdd5e731ab,2016-10-09T19:03:00Z,2025-04-20T14:47:04Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Dany Moehle,Dany,Moehle,1526,,AT,AUT,Austria,Female,F40-44,True,False,False,False,11:44:35,42275,1:12:38,4358,,309,6:20:11,22811,,588,3:56:49,14209,1460,316,61,1569,385,60,1718,405,75,1460,316,61,226,3.8,180,42.2,f07498e2-b315-4f2a-ae2d-30cddccbce89,2016-10-09T19:04:16Z,2025-04-20T14:48:03Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Heidi Benson,Heidi,Benson,2267,,US,USA,United States,Female,F25-29,True,False,False,False,11:44:38,42278,0:55:40,3340,,405,6:12:22,22342,,628,4:19:23,15563,1461,317,42,202,19,3,1432,252,36,1461,317,42,226,3.8,180,42.2,2c10d479-e7ad-4768-870f-699eeef778af,2016-10-09T19:07:20Z,2025-04-20T14:47:27Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Sabine Von Laar,Sabine,Von Laar,827,,DE,DEU,Germany,Female,F50-54,True,False,False,False,11:45:46,42346,1:08:52,4132,,215,6:14:57,22497,,235,4:14:27,15267,1464,318,16,1309,282,17,1606,337,13,1464,318,16,226,3.8,180,42.2,85d4e204-7d07-438d-86d7-a9af1e9aa9ea,2016-10-09T19:10:12Z,2025-04-20T14:47:29Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Ginger Howell,Ginger,Howell,2098,,US,USA,United States,Female,F30-34,True,False,False,False,11:46:02,42362,1:00:12,3612,,235,6:08:23,22103,,385,4:27:07,16027,1465,319,63,510,67,13,1394,238,50,1465,319,63,226,3.8,180,42.2,fc1b4f17-5ed4-43fa-ac60-25a25420667a,2016-10-09T19:06:38Z,2025-04-20T14:46:47Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Jane Crawford,Jane,Crawford,1139,,AU,AUS,Australia,Female,F45-49,True,False,False,False,11:46:13,42373,1:14:12,4452,,404,6:27:39,23259,,327,3:52:11,13931,1468,320,28,1641,414,54,1813,466,64,1468,320,28,226,3.8,180,42.2,e2c17ada-0c81-4558-8f95-c3b98214ebc1,2016-10-09T19:02:53Z,2025-04-20T14:46:39Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Jessica Bibza,Jessica,Bibza,1169,,US,USA,United States,Female,F45-49,True,False,False,False,11:46:19,42379,1:14:09,4449,,283,6:10:57,22257,,376,4:10:14,15014,1470,321,29,1636,411,53,1642,358,40,1470,321,29,226,3.8,180,42.2,69a93363-158e-4816-9913-9e8c8bbd681b,2016-10-09T19:03:00Z,2025-04-20T14:47:59Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Harris Louise,Harris,Louise,1838,,GB,GBR,United Kingdom,Female,F35-39,True,False,False,False,11:46:33,42393,1:19:19,4759,,291,6:21:42,22902,,413,3:53:48,14028,1471,322,61,1873,521,73,1788,449,73,1471,322,61,226,3.8,180,42.2,053acb3d-5a42-46ba-be17-ad64287ef54b,2016-10-09T19:05:29Z,2025-04-20T14:47:07Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Cathy Berry,Cathy,Berry,1129,,GB,GBR,United Kingdom,Female,F45-49,True,False,False,False,11:46:40,42400,1:11:12,4272,,383,6:24:09,23049,,418,3:57:58,14278,1473,323,30,1452,331,43,1756,431,55,1473,323,30,226,3.8,180,42.2,afe4be5f-eeb4-43b6-acad-2b8f925af89d,2016-10-09T19:02:48Z,2025-04-20T14:46:48Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Sara Randolph,Sara,Randolph,1541,,US,USA,United States,Female,F40-44,True,False,False,False,11:47:00,42420,1:06:27,3987,,315,6:16:51,22611,,318,4:13:09,15189,1476,324,62,1078,211,25,1626,349,64,1476,324,62,226,3.8,180,42.2,2ccad4ab-1f7d-4da4-80d4-2bacb0c90ff5,2016-10-09T19:04:18Z,2025-04-20T14:46:36Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Gunilla Cedergren,Gunilla,Cedergren,1483,,SE,SWE,Sweden,Female,F40-44,True,False,False,False,11:47:19,42439,1:20:02,4802,,297,6:13:01,22381,,337,4:03:42,14622,1478,325,63,1904,532,84,1719,406,76,1478,325,63,226,3.8,180,42.2,0861a0b5-aad8-4e05-bcb1-55dd773f22fd,2016-10-09T19:04:06Z,2025-04-20T14:47:11Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Mel Davies,Mel,Davies,1479,,AU,AUS,Australia,Female,F40-44,True,False,False,False,11:47:33,42453,1:21:34,4894,,313,6:07:56,22076,,319,4:07:31,14851,1482,326,64,1948,553,87,1687,386,71,1482,326,64,226,3.8,180,42.2,0ba2afae-c7e9-45bd-bef8-e6858041879b,2016-10-09T19:04:05Z,2025-04-20T14:47:38Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Victoria Shubina,Victoria,Shubina,1550,,RU,RUS,Russia,Female,F40-44,True,False,False,False,11:47:42,42462,1:11:18,4278,,238,6:02:32,21752,,314,4:24:40,15880,1483,327,65,1464,338,45,1493,277,50,1483,327,65,226,3.8,180,42.2,b612bc29-3277-45c0-89b1-7dbb3c3dcbea,2016-10-09T19:04:21Z,2025-04-20T14:47:26Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Melanie Baumann,Melanie,Baumann,1810,,CH,CHE,Switzerland,Female,F35-39,True,False,False,False,11:48:04,42484,1:18:16,4696,,235,6:01:20,21680,,279,4:19:54,15594,1488,328,62,1825,496,70,1567,320,57,1488,328,62,226,3.8,180,42.2,4edf7862-69b8-45e6-bdc0-18a97ab416b4,2016-10-09T19:05:22Z,2025-04-20T14:47:18Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Deborah Ragals,Deborah,Ragals,179,,US,USA,United States,Female,F45-49,True,False,False,False,11:48:17,42497,1:13:05,4385,,343,6:27:33,23253,,248,3:57:48,14268,1489,329,31,1591,396,52,1795,453,58,1489,329,31,226,3.8,180,42.2,a3518f30-bbfe-4fb6-9a41-90d2ad6ef88b,2016-10-09T19:05:17Z,2025-04-20T14:47:55Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Jennifer Scalise-Marinofsky,Jennifer,Scalise-Marinofsky,1191,,US,USA,United States,Female,F45-49,True,False,False,False,11:48:52,42532,0:58:39,3519,,229,6:26:22,23182,,266,4:15:36,15336,1492,330,32,396,48,3,1631,352,38,1492,330,32,226,3.8,180,42.2,2a1847ae-a3fb-47ac-8162-1f11799affc5,2016-10-09T19:03:05Z,2025-04-20T14:47:26Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Malin Attlin,Malin,Attlin,2064,,SE,SWE,Sweden,Female,F30-34,True,False,False,False,11:49:04,42544,1:08:53,4133,,184,6:11:44,22304,,262,4:21:01,15661,1494,331,64,1310,283,54,1568,321,64,1494,331,64,226,3.8,180,42.2,92091bff-fa7c-4b09-884c-be3677f2db32,2016-10-09T19:06:29Z,2025-04-20T14:47:27Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Robin Sayed,Robin,Sayed,1190,,US,USA,United States,Female,F45-49,True,False,False,False,11:49:40,42580,1:06:58,4018,,251,6:07:34,22054,,379,4:24:38,15878,1499,332,33,1141,231,23,1503,283,28,1499,332,33,226,3.8,180,42.2,58a891a8-5fd8-438c-9cc7-1cda53088310,2016-10-09T19:03:05Z,2025-04-20T14:47:32Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Shawna Glazier,Shawna,Glazier,2091,,US,USA,United States,Female,F30-34,True,False,False,False,11:49:56,42596,1:17:24,4644,,170,5:56:33,21393,,153,4:30:36,16236,1501,333,65,1788,480,82,1475,270,58,1501,333,65,226,3.8,180,42.2,852c8d3f-7727-458e-9c8a-1b5191a31397,2016-10-09T19:06:36Z,2025-04-20T14:47:07Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Laura Marcoux,Laura,Marcoux,2301,,US,USA,United States,Female,F25-29,True,False,False,False,11:50:31,42631,1:04:10,3850,,198,6:21:04,22864,,388,4:15:31,15331,1502,334,43,868,142,24,1625,348,45,1502,334,43,226,3.8,180,42.2,7a7d3e0c-590e-4b65-a0a5-cc79ec31849f,2016-10-09T19:07:28Z,2025-04-20T14:47:12Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Lynsey Henderson,Lynsey,Henderson,2095,,GB,GBR,United Kingdom,Female,F30-34,True,False,False,False,11:50:34,42634,1:02:02,3722,,424,6:19:40,22780,,459,4:14:09,15249,1503,335,66,669,102,20,1629,351,70,1503,335,66,226,3.8,180,42.2,21b3afd0-89f2-4323-8419-7a5b4b21bc8b,2016-10-09T19:06:37Z,2025-04-20T14:47:13Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Rachel Aline Frota De Accioly Sousa,Rachel Aline,Frota De Accioly Sousa,2280,,BR,BRA,Brazil,Female,F25-29,True,False,False,False,11:50:47,42647,1:26:46,5206,,298,5:55:56,21356,,231,4:19:16,15556,1504,336,44,2088,616,59,1610,341,42,1504,336,44,226,3.8,180,42.2,f615a23f-3fdd-4d85-985b-4620a43b7eb8,2016-10-09T19:07:24Z,2025-04-20T14:46:42Z
