air_temperature,athlete_age,athlete_country_name,athlete_first,athlete_full_name,athlete_id,athlete_last,athlete_noc,athlete_yob,bike,bike_distance_m,bike_laps,championship_year,dataset,distance_category,event_city,event_country,event_date,event_finish_date,event_id,event_slug,event_title,gender,note,position,program_date,program_id,program_name,program_time,result_id,run,run_distance_m,run_laps,source_api_url,source_url,start_num,swim,swim_distance_m,swim_laps,t1,t2,total_time,water_temperature,weather,wetsuit
25.7,31,Australia,Jacob,Jacob Birtwhistle,45915,Birtwhistle,AUS,1995,00:57:11,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",44,2022-11-26,560516,Elite Men,15:06:00,1086940,00:31:23,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,38,00:19:09,1500,2,00:01:09,00:00:24,01:49:15,28.9,,forbidden
25.7,30,Spain,Roberto,Roberto Sanchez Mantecon,63429,Sanchez Mantecon,ESP,1996,00:57:31,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",45,2022-11-26,560516,Elite Men,15:06:00,1086941,00:31:34,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,18,00:18:50,1500,2,00:01:09,00:00:23,01:49:25,28.9,,forbidden
25.7,25,Portugal,Ricardo,Ricardo Batista,98121,Batista,POR,2000,00:55:39,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",46,2022-11-26,560516,Elite Men,15:06:00,1086942,00:34:12,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,36,00:18:06,1500,2,00:01:05,00:00:27,01:49:28,28.9,,forbidden
25.7,25,Brazil,Miguel,Miguel Hidalgo,105480,Hidalgo,BRA,2000,00:55:33,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",47,2022-11-26,560516,Elite Men,15:06:00,1086943,00:34:24,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,24,00:18:05,1500,2,00:01:15,00:00:24,01:49:40,28.9,,forbidden
25.7,34,Japan,Jumpei,Jumpei Furuya,31810,Furuya,JPN,1991,00:55:21,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",48,2022-11-26,560516,Elite Men,15:06:00,1086944,00:34:28,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,42,00:18:18,1500,2,00:01:10,00:00:29,01:49:45,28.9,,forbidden
25.7,37,Hungary,Gábor,Gábor Faldum,11001,Faldum,HUN,1988,00:54:55,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",49,2022-11-26,560516,Elite Men,15:06:00,1086945,00:34:42,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,25,00:18:48,1500,2,00:01:09,00:00:30,01:50:01,28.9,,forbidden
25.7,29,Australia,Brandon,Brandon Copeland,92397,Copeland,AUS,1996,00:55:29,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",50,2022-11-26,560516,Elite Men,15:06:00,1086946,00:34:46,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,31,00:18:21,1500,2,00:01:06,00:00:28,01:50:08,28.9,,forbidden
25.7,39,Mexico,Crisanto,Crisanto Grajales Valencia,7503,Grajales Valencia,MEX,1987,00:57:47,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",51,2022-11-26,560516,Elite Men,15:06:00,1086947,00:32:39,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,48,00:18:32,1500,2,00:01:09,00:00:26,01:50:31,28.9,,forbidden
25.7,29,Germany,Lasse,Lasse Lührs,70410,Lührs,GER,1996,00:54:54,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",52,2022-11-26,560516,Elite Men,15:06:00,1086948,00:35:16,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,7,00:18:47,1500,2,00:01:10,00:00:29,01:50:33,28.9,,forbidden
25.7,27,Austria,Leon,Leon Pauger,83054,Pauger,AUT,1998,00:55:12,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",53,2022-11-26,560516,Elite Men,15:06:00,1086949,00:35:49,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,52,00:18:28,1500,2,00:01:06,00:00:25,01:50:59,28.9,,forbidden
25.7,28,Canada,Charles,Charles Paquet,79706,Paquet,CAN,1997,00:57:12,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",54,2022-11-26,560516,Elite Men,15:06:00,1086950,00:33:12,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,21,00:19:10,1500,2,00:01:06,00:00:26,01:51:05,28.9,,forbidden
25.7,31,Germany,Valentin,Valentin Wernz,61357,Wernz,GER,1995,00:57:02,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",55,2022-11-26,560516,Elite Men,15:06:00,1086951,00:34:19,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,51,00:18:25,1500,2,00:01:06,00:00:23,01:51:13,28.9,,forbidden
25.7,30,Japan,Takumi,Takumi Hojo,98547,Hojo,JPN,1996,00:55:52,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",56,2022-11-26,560516,Elite Men,15:06:00,1086952,00:36:32,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,26,00:17:55,1500,2,00:01:08,00:00:27,01:51:51,28.9,,forbidden
25.7,39,Mexico,Irving,Irving Perez,6186,Perez,MEX,1986,00:58:05,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",57,2022-11-26,560516,Elite Men,15:06:00,1086953,00:35:26,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,60,00:18:17,1500,2,00:01:09,00:00:26,01:53:21,28.9,,forbidden
25.7,32,Japan,Makoto,Makoto Odakura,63982,Odakura,JPN,1993,00:57:59,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",58,2022-11-26,560516,Elite Men,15:06:00,1086954,00:36:58,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,33,00:18:22,1500,2,00:01:09,00:00:27,01:54:53,28.9,,forbidden
25.7,32,Luxembourg,Bob,Bob Haller,30485,Haller,LUX,1993,00:57:10,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",59,2022-11-26,560516,Elite Men,15:06:00,1086955,00:39:52,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,67,00:19:13,1500,2,00:01:08,00:00:26,01:57:48,28.9,,forbidden
25.7,36,France,Pierre,Pierre Le Corre,30249,Le Corre,FRA,1990,00:55:04,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",DNF,2022-11-26,560516,Elite Men,15:06:00,1086956,00:00:00,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,8,00:18:00,1500,2,00:01:08,00:00:23,DNF,28.9,,forbidden
25.7,30,Germany,Lasse Nygaard,Lasse Nygaard Priester,73078,Priester,GER,1995,00:57:48,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",DNF,2022-11-26,560516,Elite Men,15:06:00,1086957,00:00:00,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,14,00:18:37,1500,2,00:01:05,00:00:27,DNF,28.9,,forbidden
25.7,32,France,Dorian,Dorian Coninx,49390,Coninx,FRA,1994,00:00:00,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",DNF,2022-11-26,560516,Elite Men,15:06:00,1086958,00:00:00,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,20,00:19:06,1500,2,00:00:00,00:00:00,DNF,28.9,,forbidden
25.7,29,Germany,Johannes,Johannes Vogel,98252,Vogel,GER,1996,00:00:00,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",DNF,2022-11-26,560516,Elite Men,15:06:00,1086959,00:00:00,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,46,00:18:11,1500,2,00:01:12,00:00:00,DNF,28.9,,forbidden
25.7,31,Great Britain,Grant,Grant Sheldon,49237,Sheldon,GBR,1994,00:00:00,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",DNF,2022-11-26,560516,Elite Men,15:06:00,1086960,00:00:00,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,59,00:18:34,1500,2,00:01:10,00:00:00,DNF,28.9,,forbidden
25.7,36,Romania,Felix,Felix Duchampt,23656,Duchampt,ROU,1989,00:00:00,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",DNF,2022-11-26,560516,Elite Men,15:06:00,1086961,00:00:00,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,64,00:19:07,1500,2,00:01:08,00:00:00,DNF,28.9,,forbidden
