air_temperature,athlete_age,athlete_country_name,athlete_first,athlete_full_name,athlete_id,athlete_last,athlete_noc,athlete_yob,bike,championship_year,dataset,distance_category,event_city,event_country,event_date,event_finish_date,event_id,event_slug,event_title,gender,note,position,program_date,program_id,program_name,program_time,result_id,run,source_api_url,source_url,start_num,swim,t1,t2,total_time,water_temperature,weather,wetsuit
,30,Ireland,Constantine,Constantine Doherty,46674,Doherty,IRL,1995,01:04:38,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,39,2019-08-31,337811,Elite Men,,819965,00:33:05,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,64,00:20:02,00:00:34,00:00:24,01:58:43,,,
,36,Russia,Igor,Igor Polyanskiy,14181,Polyanskiy,RUS,1990,01:03:06,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,40,2019-08-31,337811,Elite Men,,819966,00:36:39,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,60,00:18:04,00:00:38,00:00:30,01:58:56,,,
,31,Finland,Henrik,Henrik Goesch,64519,Goesch,FIN,1994,01:05:40,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,41,2019-08-31,337811,Elite Men,,819967,00:35:57,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,66,00:19:04,00:00:41,00:00:29,02:01:50,,,
,33,South Africa,Wian,Wian Sullwald,30579,Sullwald,RSA,1993,01:08:37,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,42,2019-08-31,337811,Elite Men,,819968,00:35:05,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,39,00:18:11,00:00:37,00:00:32,02:03:01,,,
,29,Germany,Lasse,Lasse Lührs,70410,Lührs,GER,1996,01:06:21,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,43,2019-08-31,337811,Elite Men,,819969,00:38:24,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,33,00:18:25,00:00:40,00:00:28,02:04:16,,,
,34,Slovenia,Domen,Domen Dornik,78904,Dornik,SLO,1991,01:08:03,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,44,2019-08-31,337811,Elite Men,,819970,00:36:58,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,67,00:18:32,00:00:41,00:00:32,02:04:44,,,
,32,France,Dorian,Dorian Coninx,49390,Coninx,FRA,1994,01:08:12,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,45,2019-08-31,337811,Elite Men,,819971,00:37:26,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,14,00:18:16,00:00:41,00:00:38,02:05:12,,,
,36,Portugal,Joao,Joao Silva,10539,Silva,POR,1989,00:00:00,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,LAP,2019-08-31,337811,Elite Men,,819991,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,37,00:19:02,00:00:38,00:00:00,LAP,,,
,39,Mexico,Irving,Irving Perez,6186,Perez,MEX,1986,01:02:46,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DSQ,2019-08-31,337811,Elite Men,,819989,00:34:01,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,35,00:18:26,00:00:38,00:00:27,DSQ,,,
,39,Mexico,Crisanto,Crisanto Grajales Valencia,7503,Grajales Valencia,MEX,1987,00:00:00,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DSQ,2019-08-31,337811,Elite Men,,819990,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,62,00:18:37,00:00:38,00:00:00,DSQ,,,
,33,Belgium,Jelle,Jelle Geens,39974,Geens,BEL,1993,00:00:00,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DNF,2019-08-31,337811,Elite Men,,819972,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,10,00:19:04,00:00:35,00:00:00,DNF,,,
,31,Canada,Tyler,Tyler Mislawchuk,49411,Mislawchuk,CAN,1994,01:02:53,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DNF,2019-08-31,337811,Elite Men,,819973,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,12,00:18:19,00:00:37,00:00:26,DNF,,,
,31,New Zealand,Sam,Sam Ward,46686,Ward,NZL,1994,01:02:57,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DNF,2019-08-31,337811,Elite Men,,819974,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,18,00:18:11,00:00:40,00:00:28,DNF,,,
,36,France,Pierre,Pierre Le Corre,30249,Le Corre,FRA,1990,00:00:00,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DNF,2019-08-31,337811,Elite Men,,819975,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,23,00:18:08,00:00:38,00:00:00,DNF,,,
,37,South Africa,Richard,Richard Murray,16392,Murray,RSA,1989,00:00:00,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DNF,2019-08-31,337811,Elite Men,,819976,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,26,00:19:06,00:00:36,00:00:00,DNF,,,
,37,New Zealand,Ryan,Ryan Sissons,11818,Sissons,NZL,1988,00:00:00,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DNF,2019-08-31,337811,Elite Men,,819977,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,27,00:19:05,00:00:39,00:00:00,DNF,,,
,29,Australia,Luke,Luke Willian,55495,Willian,AUS,1996,01:06:20,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DNF,2019-08-31,337811,Elite Men,,819978,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,31,00:18:26,00:00:38,00:00:29,DNF,,,
,31,Israel,Shachar,Shachar Sagiv,41870,Sagiv,ISR,1994,01:06:10,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DNF,2019-08-31,337811,Elite Men,,819979,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,34,00:18:37,00:00:38,00:00:28,DNF,,,
,34,Canada,Matthew,Matthew Sharpe,22327,Sharpe,CAN,1991,00:00:00,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DNF,2019-08-31,337811,Elite Men,,819980,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,40,00:18:16,00:00:40,00:00:00,DNF,,,
,30,Netherlands,Jorik,Jorik Van Egdom,51350,Van Egdom,NED,1995,00:00:00,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DNF,2019-08-31,337811,Elite Men,,819981,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,45,00:19:07,00:00:39,00:00:00,DNF,,,
,31,Germany,Valentin,Valentin Wernz,61357,Wernz,GER,1995,00:00:00,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DNF,2019-08-31,337811,Elite Men,,819982,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,46,00:19:06,00:00:39,00:00:00,DNF,,,
,32,Canada,Alexis,Alexis Lepage,55820,Lepage,CAN,1994,00:00:00,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DNF,2019-08-31,337811,Elite Men,,819983,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,53,00:18:21,00:00:37,00:00:00,DNF,,,
,37,Hungary,Gábor,Gábor Faldum,11001,Faldum,HUN,1988,01:06:22,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DNF,2019-08-31,337811,Elite Men,,819984,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,57,00:18:24,00:00:40,00:00:26,DNF,,,
,29,Brazil,Manoel,Manoel Messias,69143,Messias,BRA,1996,00:00:00,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DNF,2019-08-31,337811,Elite Men,,819985,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,58,00:00:00,00:00:00,00:00:00,DNF,,,
,31,Luxembourg,Gregor,Gregor Payet,41831,Payet,LUX,1995,00:00:00,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DNF,2019-08-31,337811,Elite Men,,819986,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,61,00:19:09,00:00:35,00:00:00,DNF,,,
,33,United States,Kevin,Kevin McDowell,18714,McDowell,USA,1992,01:02:58,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DNF,2019-08-31,337811,Elite Men,,819987,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,63,00:18:14,00:00:37,00:00:27,DNF,,,
,31,Portugal,Alexandre,Alexandre Nobre,55645,Nobre,POR,1994,00:00:00,2019,wtcs_final,,Lausanne,Switzerland,2019-08-29,2019-09-01,127488,2019-itu-world-triathlon-grand-final-lausanne,2019 ITU World Triathlon Grand Final Lausanne,male,World Triathlon/ITU Grand Final. Legacy program metadata has empty distance fields.,DNF,2019-08-31,337811,Elite Men,,819988,00:00:00,https://events.triathlon.org/api/results/127488/337811,https://events.triathlon.org/2019-itu-world-triathlon-grand-final-lausanne/results?program=337811,65,00:19:22,00:00:43,00:00:00,DNF,,,
