air_temperature,athlete_age,athlete_country_name,athlete_first,athlete_full_name,athlete_id,athlete_last,athlete_noc,athlete_yob,bike,bike_distance_m,bike_laps,championship_year,dataset,distance_category,event_city,event_country,event_date,event_finish_date,event_id,event_slug,event_title,gender,note,position,program_date,program_id,program_name,program_time,result_id,run,run_distance_m,run_laps,source_api_url,source_url,start_num,swim,swim_distance_m,swim_laps,t1,t2,total_time,water_temperature,weather,wetsuit
,30,Luxembourg,Jeanne,Jeanne Lehair,56557,Lehair,LUX,1996,01:03:04,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",21,2025-10-19,674812,Elite Women,14:00:00,1218555,00:36:16,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,3,00:19:46,1500,2,00:00:46,00:00:23,02:00:13,,,
,28,Mexico,Rosa Maria,Rosa Maria Tapia Vidal,80813,Tapia Vidal,MEX,1997,01:03:01,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",22,2025-10-19,674812,Elite Women,14:00:00,1218556,00:36:22,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,12,00:19:43,1500,2,00:00:51,00:00:23,02:00:18,,,
,27,New Zealand,Eva,Eva Goodisson,81066,Goodisson,NZL,1998,01:02:45,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",23,2025-10-19,674812,Elite Women,14:00:00,1218557,00:36:22,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,32,00:19:57,1500,2,00:00:52,00:00:27,02:00:20,,,
,34,United States,Kirsten,Kirsten Kasper,89532,Kasper,USA,1991,01:03:13,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",24,2025-10-19,674812,Elite Women,14:00:00,1218558,00:36:40,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,44,00:19:22,1500,2,00:00:58,00:00:29,02:00:41,,,
,27,Great Britain,Olivia,Olivia Mathias,83263,Mathias,GBR,1998,01:03:12,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",25,2025-10-19,674812,Elite Women,14:00:00,1218560,00:37:12,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,11,00:19:29,1500,2,00:00:50,00:00:25,02:01:06,,,
,30,Czech Republic,Tereza,Tereza Zimovjanova,79830,Zimovjanova,CZE,1995,01:03:04,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",26,2025-10-19,674812,Elite Women,14:00:00,1218559,00:37:11,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,21,00:19:42,1500,2,00:00:46,00:00:25,02:01:06,,,
,34,Japan,Yuko,Yuko Takahashi,17285,Takahashi,JPN,1991,01:02:54,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",27,2025-10-19,674812,Elite Women,14:00:00,1218561,00:37:28,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,26,00:19:42,1500,2,00:00:59,00:00:26,02:01:26,,,
,27,Bermuda,Erica,Erica Hawley,80082,Hawley,BER,1998,01:02:35,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",28,2025-10-19,674812,Elite Women,14:00:00,1218562,00:37:38,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,41,00:20:11,1500,2,00:00:51,00:00:25,02:01:38,,,
,31,Australia,Emma,Emma Jeffcoat,64952,Jeffcoat,AUS,1994,01:03:17,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",29,2025-10-19,674812,Elite Women,14:00:00,1218563,00:37:59,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,39,00:19:24,1500,2,00:00:49,00:00:27,02:01:56,,,
,30,Canada,Emy,Emy Legault,69055,Legault,CAN,1996,01:02:31,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",30,2025-10-19,674812,Elite Women,14:00:00,1218564,00:38:19,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,24,00:20:12,1500,2,00:00:53,00:00:28,02:02:22,,,
,27,Individual Neutral Athlete,Valentina,Valentina Riasova,96759,Riasova,AIN,1998,01:09:32,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",31,2025-10-19,674812,Elite Women,14:00:00,1218565,00:35:22,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,35,00:20:05,1500,2,00:00:54,00:00:27,02:06:18,,,
,23,Netherlands,Barbara,Barbara De Koning,123462,De Koning,NED,2002,01:08:46,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",32,2025-10-19,674812,Elite Women,14:00:00,1218566,00:36:34,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,38,00:20:48,1500,2,00:00:58,00:00:28,02:07:31,,,
,25,Mexico,Ana Maria Valentina,Ana Maria Valentina Torres Gomez,124609,Torres Gomez,MEX,2001,01:08:55,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",33,2025-10-19,674812,Elite Women,14:00:00,1218567,00:36:35,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,36,00:20:48,1500,2,00:00:50,00:00:28,02:07:35,,,
,29,United States,Erika,Erika Ackerlund,106041,Ackerlund,USA,1996,01:09:26,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",34,2025-10-19,674812,Elite Women,14:00:00,1218568,00:38:22,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,27,00:20:09,1500,2,00:00:56,00:00:26,02:09:18,,,
,24,Japan,Kanae,Kanae Takenaka,189862,Takenaka,JPN,2001,01:10:21,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",35,2025-10-19,674812,Elite Women,14:00:00,1218569,00:40:18,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,29,00:19:16,1500,2,00:00:53,00:00:27,02:11:13,,,
,41,"Macau, China",Long,Long Hoi,7915,Hoi,MAC,1984,00:00:00,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",LAP,2025-10-19,674812,Elite Women,14:00:00,1218570,00:00:00,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,45,00:21:05,1500,2,00:00:54,00:00:00,LAP,,,
,28,France,Cassandre,Cassandre Beaugrand,63163,Beaugrand,FRA,1997,01:02:35,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",DNF,2025-10-19,674812,Elite Women,14:00:00,1218571,00:00:00,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,2,00:19:08,1500,2,00:00:51,00:00:26,DNF,,,
,26,Canada,Desirae,Desirae Ridenour,93409,Ridenour,CAN,1999,01:02:28,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",DNF,2025-10-19,674812,Elite Women,14:00:00,1218572,00:00:00,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,25,00:20:11,1500,2,00:00:53,00:00:22,DNF,,,
,25,Germany,Selina,Selina Klamt,117135,Klamt,GER,2001,00:00:00,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,female,"World Triathlon Championship Finals, standard distance.",DNF,2025-10-19,674812,Elite Women,14:00:00,1218573,00:00:00,10000,4,https://events.triathlon.org/api/results/188992/674812,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674812,37,00:19:41,1500,2,00:00:55,00:00:00,DNF,,,
